"id/Integer/typetag/csvparameters.charset=utf-8/typetag/csvparameters.profile=EXCEL_NORTH_EUROPE_PREFERENCE/set/readOnly=true/set/allowNull=false/set/automatic=true/set/order=0";"extinca/Integer/set/order=10";"area/Integer/set/order=20";"finalmeters/Integer/set/order=30";"revisiondate/String/set/size=2147483647/set/order=40";"status/String/set/size=2147483647/set/order=50";"initialmeters/Integer/set/order=60";"version/Integer/set/order=70";"roadelementtype/String/set/size=2147483647/set/order=80";"auditcreatedby/Integer/set/order=90";"auditlastupdatedby/Integer/set/order=100";"urbantextreference/String/set/size=2147483647/set/order=110";"reserveareanumber/Integer/set/order=120";"reservelongitude/Double/set/locale=en/set/order=130";"urbanroadtype/Long/set/order=140";"urbanroads/Long/set/order=150";"urbansection/Long/set/order=160";"urbanstretches/Long/set/order=170";"extid/Long/set/order=180";"thrudate/String/set/size=30/set/order=190";"auditcreation/String/set/size=30/set/order=200";"fromdate/String/set/size=30/set/order=210";"auditlastupdate/String/set/size=30/set/order=220";"reservemodel/Long/set/order=230";"reservenumberplate/String/set/size=100/set/order=240";"reservecarparktype/String/set/size=20/set/order=250";"reserveownership/String/set/size=20/set/order=260";"reservetype/String/set/size=20/set/order=270";"reservetimetable/String/set/size=200/set/order=280";"notes/String/set/size=250/set/order=290";"id0/Long/set/readOnly=true/set/pk=true/set/automatic=true/set/order=300"
;"126517";"472438";"0";"2004-10-07 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"25";"0";"3.72";"486406";"4350";"485372";;;"2024-10-07 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-10-07 00:00:00.000000";"472417";;"LINE";;;;;
;"126518";"472438";"0";"2007-09-12 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"29";"0";"3.83";"486409";"1765";"485372";;;"2027-09-12 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-12 00:00:00.000000";"472417";;"LINE";;;;;
;"126524";"472438";"0";"2003-07-20 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"28";"0";"3.01";"486409";"2200";"485372";;;"2023-07-20 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-07-20 00:00:00.000000";"472417";;"LINE";;;;;
;"126526";"472438";"0";"2005-11-02 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"23";"0";"3";"486409";"2200";"485372";;;"2025-11-02 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-11-02 00:00:00.000000";"472417";;"LINE";;;;;
;"126527";"472438";"0";"2007-05-23 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"6";"0";"3.02";"486409";"4130";"485372";;;"2027-05-23 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"126528";"472438";"0";"2007-05-23 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"10";"0";"3.01";"486406";"1905";"485372";;;"2027-05-23 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"126529";"472438";"0";"2007-05-23 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"2";"0";"3.03";"486406";"1905";"485372";;;"2027-05-23 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"126530";"472438";"0";"2007-05-23 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"4";"0";"3.01";"486409";"4130";"485372";;;"2027-05-23 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"126531";"472438";"0";"2005-12-06 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"13";"0";"3";"486409";"1015";"485372";;;"2025-12-06 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-12-06 00:00:00.000000";"472417";;"LINE";;;;;
;"125086";"472438";"0";"2007-09-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.18";"486409";"5350";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-28 00:00:00.000000";"472416";"V.2895";"LINE";;;;;
;"125087";"472438";"0";"2007-10-22 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"1";"0";"3.02";"486409";"1055";"485372";;;"2027-10-22 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-22 00:00:00.000000";"472417";;"LINE";;;;;
;"126566";"472438";"0";"2003-07-21 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"10";"0";"9.4";"486409";"1035";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-07-21 00:00:00.000000";"472417";;"LINE";;;;;
;"125089";"472438";"0";"2007-06-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"7";"0";"3.83";"486409";"3550";"485372";;;"2027-06-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-06-28 00:00:00.000000";"472417";;"LINE";;;;;
;"126581";"472438";"0";"2005-01-20 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"39";"0";"3";"486409";"3390";"485372";;;"2025-01-20 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-20 00:00:00.000000";"472416";"Vado en trámite";"LINE";;;;;
;"126582";"472438";"0";"2005-01-20 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"39";"0";"5.55";"486409";"3390";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-01-20 00:00:00.000000";"472416";;"LINE";;;;;
;"125093";"472438";"0";"2004-11-19 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"10";"0";"3.23";"486409";"529";"485372";;;"2024-11-19 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-19 00:00:00.000000";"472417";;"LINE";;;;;
;"125094";"472438";"0";"2004-11-19 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"10";"0";"3.11";"486409";"529";"485372";;;"2024-11-19 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-19 00:00:00.000000";"472417";;"LINE";;;;;
;"126591";"472438";"0";"2003-07-27 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"11";"0";"3.63";"486406";"4405";"485372";;;"2023-07-27 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-07-27 00:00:00.000000";"472417";;"LINE";;;;;
;"126598";"472438";"0";"2003-07-18 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"38";"0";"6.8";"486409";"4815";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-07-18 00:00:00.000000";"472417";;"LINE";;;;;
;"126599";"472438";"0";"2003-07-22 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"0";"5";"486409";"4590";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-07-22 00:00:00.000000";"472416";"V.1457";"LINE";;;;;
;"126603";"472438";"0";"2006-01-18 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"13";"0";"5.9";"486409";"1035";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-01-18 00:00:00.000000";"472417";;"LINE";;;;;
;"126604";"472438";"0";"2005-12-13 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"9";"0";"3.6";"486406";"2420";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-12-13 00:00:00.000000";"472417";;"LINE";;;;;
;"126605";"472438";"0";"2005-12-13 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"8";"0";"6.3";"486406";"2420";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-12-13 00:00:00.000000";"472417";;"LINE";;;;;
;"126606";"472438";"0";"2007-05-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"13";"486409";"4130";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-05-23 00:00:00.000000";"472417";;"LINE";;;;;
;"126607";"472438";"0";"2007-09-12 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"29";"0";"7.8";"486409";"1765";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-12 00:00:00.000000";"472417";;"LINE";;;;;
;"126608";"472438";"0";"2007-09-14 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"15";"0";"4.96";"486406";"1905";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-14 00:00:00.000000";"472416";"V. 3501";"LINE";;;;;
;"125104";"472438";"0";"2003-09-29 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"44";"0";"3.03";"486409";"5350";"485372";;;"2023-09-29 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-09-29 00:00:00.000000";"472417";;"LINE";;;;;
;"126609";"472438";"0";"2007-09-14 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"27AC";"0";"8.4";"486409";"4130";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-14 00:00:00.000000";"472416";"V. 3428";"LINE";;;;;
;"126611";"472438";"0";"2007-07-18 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"28";"0";"5";"486409";"2200";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-07-18 00:00:00.000000";"472417";"BASURA";"LINE";;;;;
;"126615";"472438";"0";"2004-11-02 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"11";"11.8";"486406";"4405";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-02 00:00:00.000000";"472423";;"BATTERY";;;;;
;"126616";"472438";"0";"2004-11-02 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"20";"8";"7.6";"486406";"4350";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-02 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ZONA ENSANCHE-OSCAR ESPLA";
;"126617";"472438";"0";"2006-12-04 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"9";"17.5";"486419";"2905";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-12-04 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ZONA PLAZA GALICIA";
;"126618";"472438";"0";"2004-09-24 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"8";"8.2";"486409";"1035";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-24 00:00:00.000000";"472423";;"BATTERY";;;;;
;"126621";"472438";"0";"2004-11-24 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"12";"21";"11.15";"486409";"1035";"485372";;;"2012-04-26 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-24 00:00:00.000000";"472423";;"LINE";;;;;
;"126622";"472438";"0";"2004-09-11 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"39";"48";"45.5";"486409";"2200";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-11 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ZONA CENTRO ENSANCHE";
;"126623";"472438";"0";"2004-11-02 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"31";"6";"6.6";"486406";"4350";"485372";;;"2015-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-02 00:00:00.000000";"472423";;"BATTERY";;;;;
;"126629";"472438";"0";"2005-03-06 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"8";"0";"3";"486409";"4600";"485372";;;"2025-03-06 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-03-06 00:00:00.000000";"472417";;"LINE";;;;;
;"125120";"472438";"0";"2004-02-19 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"1";"0";"3.03";"486409";"4975";"485372";;;"2024-02-19 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-19 00:00:00.000000";"472417";;"LINE";;;;;
;"125122";"472438";"0";"2007-09-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"35";"0";"3.01";"486409";"531";"485372";;;"2027-09-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-28 00:00:00.000000";"472417";;"LINE";;;;;
;"125123";"472438";"0";"2007-09-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"35";"0";"3.03";"486409";"531";"485372";;;"2027-09-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-28 00:00:00.000000";"472417";;"LINE";;;;;
;"126698";"472438";"0";"2006-04-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"8";"0";"3.01";"486409";"3945";"485372";;;"2026-04-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-28 00:00:00.000000";"472416";"V.489";"LINE";;;;;
;"126700";"472438";"0";"2006-04-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"12";"0";"3";"486409";"3945";"485372";;;"2026-04-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-28 00:00:00.000000";"472416";"V.233";"LINE";;;;;
;"126701";"472438";"0";"2006-04-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"18";"0";"4.34";"486409";"3945";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-28 00:00:00.000000";"472416";;"LINE";;;;;
;"126702";"472438";"0";"2006-04-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"18";"0";"3";"486409";"3945";"485372";;;"2026-04-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-28 00:00:00.000000";"472416";"V.1691";"LINE";;;;;
;"126703";"472438";"0";"2006-04-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"22";"0";"4.93";"486409";"3945";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-04-28 00:00:00.000000";"472416";;"LINE";;;;;
;"126777";"472438";"0";"2003-04-03 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"14";"0";"3.02";"486409";"4305";"485372";;;"2023-04-03 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-04-03 00:00:00.000000";"472417";;"LINE";;;;;
;"125153";"472438";"0";"2007-10-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"8.03";;;"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-28 00:00:00.000000";"472416";"V.3127";"LINE";;;;;
;"126829";"472438";"0";"2005-05-27 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"41";"0";"3.5";"486409";"1495";"485372";;;"2025-05-27 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-05-27 00:00:00.000000";"472416";"V.287";"LINE";;;;;
;"126830";"472438";"0";"2005-05-27 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"41";"0";"4.4";"486409";"1495";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-05-27 00:00:00.000000";"472416";;"LINE";;;;;
;"126840";"472438";"0";"2003-04-03 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"45";"0";"3.09";"486409";"1745";"485372";;;"2023-04-03 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-04-03 00:00:00.000000";"472417";;"LINE";;;;;
;"126848";"472438";"0";"2003-04-02 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"25";"0";"4.04";"486409";"1745";"485372";;;"2023-04-02 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-04-02 00:00:00.000000";"472417";;"LINE";;;;;
;"126866";"472438";"0";"2004-04-06 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"0";"4.85";"486409";"1745";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-04-06 00:00:00.000000";"472416";"V. 3094";"LINE";;;;;
;"126868";"472438";"0";"2004-09-16 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"12";"0";"4";"486406";"3010";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-16 00:00:00.000000";"472417";;"LINE";;;;;
;"126877";"472438";"0";"2005-04-27 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"29";"28.6";"486409";"6175";"485372";;;"2020-03-04 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-04-27 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: IES JORGE JUAN";
;"126878";"472438";"0";"2004-09-14 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"19";"10";"9.9";"486406";"3010";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-14 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ZONA CENTRO TRADICIONAL";
;"126879";"472438";"0";"2004-09-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"10";"10.8";"486409";"526";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-23 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ZONA MERCADO";
;"126881";"472438";"0";"2004-11-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"6";"27";"85";"486409";"526";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-03 00:00:00.000000";"472423";;"LINE";;;;"Titular: ZONA MERCADO CENTRAL";
;"126882";"472438";"0";"2004-11-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"15";"47.9";"486409";"526";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-03 00:00:00.000000";"472423";;"LINE";;;;;
;"126886";"472438";"0";"2004-11-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"20";"29";"101.7";"486409";"526";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-03 00:00:00.000000";"472423";;"LINE";;;;"Titular: ZONA MERCADO CENTRAL";
;"126888";"472438";"0";"2004-11-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"25";"108.3";"486409";"4725";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-03 00:00:00.000000";"472423";"CORDÓN";"LINE";;;;;
;"126889";"472438";"0";"2004-11-03 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"11";"27";"88.3";"486409";"4725";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-03 00:00:00.000000";"472423";;"LINE";;;;"Titular: ZONA CENTRO TRADICIONAL";
;"126890";"472438";"0";"2004-09-16 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"14";"10.8";"486409";"4725";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-16 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ZONA CENTRO TRADICIONAL";
;"126891";"472438";"0";"2006-03-28 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"15";"15.9";"486409";"5460";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-03-28 00:00:00.000000";"472423";;"BATTERY";;;;;
;"126892";"472438";"0";"2004-09-21 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"45";"42.28";"486406";"1485";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-21 00:00:00.000000";"472423";;"BATTERY";;;;;
;"126893";"472438";"0";"2007-11-29 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"13";"13.5";"486409";"4390";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-11-29 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ZONA PLAZA TOROS";
;"126896";"472438";"0";"2004-09-16 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"16";"16.54";"486409";"3590";"485372";;;"2012-10-15 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-16 00:00:00.000000";"472423";;"LINE";;;;;
;"126897";"472438";"0";"2004-09-16 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"10";"10.11";"486409";"3590";"485372";;;"2012-10-15 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-16 00:00:00.000000";"472423";;"LINE";;;;;
;"126901";"472438";"0";"2004-09-22 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"69";"18";"20";"486409";"3945";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-09-22 00:00:00.000000";"472423";;"BATTERY";;;;"Titular: ESCUELA DE IDIOMAS";
;"126952";"472438";"0";"2005-10-19 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"12";"0";"4.51";"486406";"3020";"485372";;;"2025-10-19 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-10-19 00:00:00.000000";"472416";"V.1405";"LINE";;;;;
;"125200";"472438";"0";"2007-09-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"26";"0";"5.15";"486409";"531";"485372";;;"2027-09-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-28 00:00:00.000000";"472417";;"LINE";;;;;
;"125200";"472438";"0";"2004-11-18 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"26";"0";"5.15";"486409";"531";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-11-18 00:00:00.000000";"472417";;"LINE";;;;;
;"125201";"472438";"0";"2007-06-12 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"12";"0";"7.7";"486409";"1100";"485372";;;"2011-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-06-12 00:00:00.000000";"472417";;"LINE";;;;;
;"125202";"472438";"0";"2007-10-05 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"52";"0";"4.45";"486409";"1450";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-05 00:00:00.000000";"472416";"V.3150";"LINE";;;;;
;"125203";"472438";"0";"2007-10-05 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"33";"0";"5.55";"486409";"1450";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-05 00:00:00.000000";"472416";"V.3779";"LINE";;;;;
;"125204";"472438";"0";"2007-10-05 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"29";"0";"4.59";"486409";"1450";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-05 00:00:00.000000";"472416";"V.3364";"LINE";;;;;
;"125205";"472438";"0";"2007-10-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"40";"0";"4.45";"486409";"780";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-23 00:00:00.000000";"472416";"V.3588";"LINE";;;;;
;"125206";"472438";"0";"2007-10-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"36";"0";"2.97";"486409";"780";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-23 00:00:00.000000";"472416";"V.2781";"LINE";;;;;
;"125207";"472438";"0";"2007-10-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"33";"0";"3.52";"486409";"780";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-23 00:00:00.000000";"472416";"V.2659";"LINE";;;;;
;"126993";"472438";"0";"2003-08-06 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"7";"0";"3.03";"486409";"1890";"485372";;;"2023-08-06 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-08-06 00:00:00.000000";"472417";;"LINE";;;;;
;"125210";"472438";"0";"2007-10-22 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"20";"0";"6.01";"486409";"1910";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-22 00:00:00.000000";"472416";"V.2779";"LINE";;;;;
;"125211";"472438";"0";"2007-10-22 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"4.46";"486409";"1910";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-22 00:00:00.000000";"472416";"V.0051";"LINE";;;;;
;"126994";"472438";"0";"2003-08-06 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"7";"0";"3";"486409";"1890";"485372";;;"2023-08-06 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-08-06 00:00:00.000000";"472417";;"LINE";;;;;
;"127025";"472438";"0";"2006-11-09 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"33";"0";"3.01";"486409";"470";"485372";;;"2026-11-09 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-11-09 00:00:00.000000";"472416";"V.A.126";"LINE";;;;;
